Time,Type,Trial,L Dia [mm],L Area [mm],R Dia [mm],R Area [mm],L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Trigger
616616065,SMP,1,5.01,5.19,5.37,5.19,427.84,637.38,423.88,616.71,0
616636065,SMP,1,5.01,5.19,5.37,5.37,436.33,631.77,424.47,615.42,0
616656070,SMP,1,5.19,5.01,5.37,5.37,443.17,627.66,428.73,615.37,0
616676077,SMP,1,5.19,5.19,5.37,5.37,435.72,629.91,426.2,614.21,0
616696085,SMP,1,5.01,5.19,5.19,5.37,428.44,631.61,432.34,622.23,0
616716082,SMP,1,5.19,5.19,5.37,5.55,431.4,636.76,438.6,629.44,0
616736096,SMP,1,5.19,5.37,5.37,5.19,434.7,645.17,421.42,629.57,0
616756098,SMP,1,5.19,5.19,5.37,5.37,431.55,633.53,409.53,631.25,0
616776109,SMP,1,5.19,5.19,5.37,5.37,439.85,632.02,416.28,632.18,0
616796106,SMP,1,5.19,5.37,5.37,5.37,428.17,646.28,422.58,654.45,0
616816105,SMP,1,5.19,5.37,5.37,5.55,455.37,683.15,433.92,690.75,0
616836115,SMP,1,5.19,5.19,5.55,5.37,451.45,677.32,439.5,689.07,0
616856117,SMP,1,5.19,5.19,5.37,5.55,463.6,687.86,453.1,695.52,0
616876144,SMP,1,5.19,5.37,5.37,5.55,455.91,676.4,449.11,682.6,0
616896129,SMP,1,5.19,5.19,5.37,5.55,457.55,676.11,439.19,681.37,0
616916130,SMP,1,5.19,5.19,5.37,5.55,457.5,682.29,440.42,683.13,0
616936137,SMP,1,5.19,5.37,5.55,5.55,465.59,685.1,432.9,680.25,0
616956125,SMP,1,5.19,5.19,5.37,5.73,464.76,690.0,432.03,681.82,0
616976148,SMP,1,5.19,5.19,5.37,5.55,464.5,693.4,427.17,678.33,0
616996152,SMP,1,5.19,5.37,5.37,5.55,463.84,689.04,429.92,680.38,0
617016143,SMP,1,5.19,5.55,5.37,5.37,468.39,692.87,429.11,685.98,0
617036156,SMP,1,5.37,5.37,5.37,5.55,460.42,690.69,430.11,678.13,0
617056165,SMP,1,5.19,5.19,5.37,5.55,464.6,690.38,422.31,679.5,0
617076166,SMP,1,5.37,5.19,5.37,5.73,467.56,688.74,431.18,682.26,0
617096167,SMP,1,5.37,5.19,5.37,5.55,466.48,699.3,423.3,673.9,0
617116176,SMP,1,5.37,5.37,5.37,5.37,460.12,702.58,433.04,674.97,0
617136176,SMP,1,5.19,5.37,5.37,5.73,461.89,703.01,431.44,670.61,0
617156185,SMP,1,5.37,5.19,5.37,5.55,460.9,697.73,442.04,676.02,0
617176202,SMP,1,5.37,5.37,5.55,5.55,457.95,696.6,437.13,675.5,0
617196197,SMP,1,5.37,5.19,5.55,5.55,459.49,701.43,442.47,672.7,0
617216197,SMP,1,5.37,5.37,5.37,5.37,457.17,705.19,441.96,676.61,0
617236196,SMP,1,5.37,5.37,5.37,5.55,462.61,704.96,441.56,679.94,0
617256206,SMP,1,5.37,5.19,5.55,5.55,442.91,694.72,440.81,684.19,0
617276208,SMP,1,5.37,5.19,5.37,5.55,451.03,690.72,438.79,687.99,0
617296205,SMP,1,5.37,5.55,5.37,5.55,447.68,686.52,439.68,686.16,0
617316220,SMP,1,5.37,5.37,5.37,5.55,455.27,691.23,430.16,687.86,0
617336232,SMP,1,5.55,5.55,5.37,5.37,455.9,689.37,424.73,679.84,0
617356227,SMP,1,5.37,5.37,5.37,5.55,458.58,683.11,417.81,681.16,0
617376226,SMP,1,5.19,5.37,5.37,5.55,450.88,686.9,418.44,677.96,0
617396239,SMP,1,5.55,5.37,5.37,5.55,450.74,682.23,424.86,677.16,0
617416238,SMP,1,5.37,5.37,5.37,5.55,451.2,691.36,423.33,681.94,0
617436249,SMP,1,5.37,5.19,5.37,5.55,437.03,562.04,407.05,538.41,0
617456225,SMP,1,5.55,5.01,5.37,5.37,426.55,415.45,404.73,385.35,0
617476237,SMP,1,5.37,5.01,5.37,5.19,432.97,409.37,386.35,388.46,0
617496261,SMP,1,5.37,5.19,5.37,5.19,425.66,410.0,381.8,393.79,0
617516261,SMP,1,5.37,5.01,5.37,5.37,418.8,405.24,387.76,394.72,0
617536270,SMP,1,5.55,5.19,5.37,5.19,416.22,414.22,390.34,401.26,0
617556265,SMP,1,5.37,5.01,5.37,5.37,417.82,416.91,395.43,407.67,0
617576285,SMP,1,5.37,5.01,5.37,5.37,420.61,416.42,394.21,408.43,0
617596279,SMP,1,5.37,5.19,5.37,5.19,431.31,422.5,404.79,412.12,0
617616295,SMP,1,5.37,5.01,5.37,5.37,428.79,421.36,399.85,403.39,0
617636287,SMP,1,5.55,5.01,5.55,5.37,417.46,407.91,402.14,412.98,0
617656306,SMP,1,5.55,5.01,5.55,5.37,420.98,421.74,392.74,403.09,0
617676298,SMP,1,5.55,5.01,5.55,5.37,423.41,421.07,392.27,405.01,0
617696300,SMP,1,5.37,5.19,5.55,5.37,427.05,412.64,385.66,406.46,0
617716310,SMP,1,5.55,5.01,5.55,5.37,417.13,415.03,382.55,407.8,0
617736308,SMP,1,5.37,5.19,5.55,5.37,423.47,413.93,383.14,407.6,0
617756299,SMP,1,5.37,5.01,5.55,5.37,430.76,422.96,390.98,408.43,0
617776318,SMP,1,5.37,5.19,5.55,5.37,430.44,420.79,390.79,407.07,0
617796317,SMP,1,5.37,5.19,5.55,5.37,430.65,416.56,386.28,411.28,0
617816332,SMP,1,5.37,5.19,5.55,5.37,429.32,414.83,381.86,411.41,0
617836329,SMP,1,5.55,5.01,5.55,5.37,427.35,415.68,387.4,409.55,0
617856335,SMP,1,5.37,5.01,5.55,5.37,428.56,417.4,378.64,410.9,0
617876340,SMP,1,5.55,5.19,5.55,5.37,427.81,425.93,386.44,407.28,0
617896365,SMP,1,5.37,5.19,5.55,5.37,432.5,411.03,378.66,414.15,0
617916349,SMP,1,5.55,5.37,5.73,5.37,425.81,427.75,381.08,410.3,0
617936359,SMP,1,5.73,5.37,5.55,5.55,422.11,417.66,382.09,408.61,0
617956339,SMP,1,5.55,5.37,5.55,5.37,418.78,416.93,391.29,415.9,0
617976367,SMP,1,5.55,5.37,5.73,5.55,422.97,417.87,390.44,414.39,0
617996372,SMP,1,5.73,5.37,5.73,5.19,422.99,422.46,391.66,412.97,0
618016364,SMP,1,5.73,5.19,5.73,5.37,419.99,423.71,393.82,407.11,0
618036366,SMP,1,5.73,5.37,5.73,5.55,425.44,419.87,386.97,411.72,0
618056378,SMP,1,5.73,5.19,5.73,5.55,423.24,420.98,387.12,413.34,0
618076388,SMP,1,5.73,5.37,5.91,5.55,431.03,417.47,410.33,412.2,0
618096389,SMP,1,5.73,5.37,5.91,5.55,460.05,410.22,444.04,399.61,0
618116401,SMP,1,5.73,5.37,5.73,5.55,464.81,404.18,444.7,391.58,0
618136400,SMP,1,5.73,5.37,5.91,5.55,463.69,406.15,445.65,395.12,0
618156393,SMP,1,5.73,5.37,5.91,5.55,470.3,399.95,445.38,397.9,0
618176389,SMP,1,5.73,5.55,5.91,5.55,464.9,398.56,445.75,394.68,0
618196413,SMP,1,5.73,5.37,5.91,5.55,460.74,397.38,441.25,390.16,0
618216419,SMP,1,5.91,5.55,5.91,5.55,464.36,393.03,440.69,393.35,0
618236424,SMP,1,5.91,5.37,5.91,5.55,466.15,391.26,444.68,394.42,0
618256432,SMP,1,5.91,5.55,5.91,5.73,457.98,391.2,439.24,386.9,0
618276440,SMP,1,5.91,5.73,5.91,5.73,459.86,387.12,443.93,389.47,0
618296431,SMP,1,5.91,5.37,5.91,5.55,460.04,391.09,436.39,394.72,0
618316415,SMP,1,5.73,5.55,5.91,5.73,456.33,393.89,438.06,397.65,0
618336440,SMP,1,5.91,5.55,5.91,5.91,462.58,401.0,438.53,395.22,0
618356449,SMP,1,5.91,5.55,5.91,5.55,453.13,390.42,441.8,394.9,0
618376450,SMP,1,5.91,5.55,5.91,5.55,458.6,383.88,442.29,398.35,0
618396459,SMP,1,5.91,5.37,5.91,5.73,457.56,393.2,442.31,395.7,0
618416461,SMP,1,5.91,5.73,5.91,5.55,460.57,396.04,445.03,398.87,0
618436471,SMP,1,5.73,5.55,5.91,5.55,455.13,404.94,466.25,390.57,0
618456459,SMP,1,5.91,5.55,5.91,5.55,516.57,393.48,519.67,385.45,0
618476470,SMP,1,5.91,5.55,5.73,5.37,524.06,381.59,518.16,376.76,0
618496480,SMP,1,5.91,5.55,5.73,5.55,521.45,392.18,512.38,379.74,0
618516480,SMP,1,5.73,5.55,5.91,5.55,519.45,401.14,504.58,376.63,0
618536491,SMP,1,5.91,5.55,5.73,5.55,521.78,391.94,514.25,367.76,0
618556494,SMP,1,5.91,5.19,5.73,5.55,523.58,394.32,507.95,374.27,0
618576513,SMP,1,5.73,5.37,5.73,5.37,519.62,400.61,504.07,376.75,0
618596490,SMP,1,5.73,5.55,5.73,5.55,520.6,395.33,507.16,371.66,0
618616499,SMP,1,5.73,5.19,5.91,5.55,518.22,401.44,502.75,377.32,0
618636510,SMP,1,5.73,5.55,5.73,5.55,517.17,402.11,500.31,376.6,0
618656509,SMP,1,5.91,5.37,5.73,5.55,515.5,404.61,503.35,376.87,0
618676521,SMP,1,5.73,5.55,5.73,5.55,514.97,396.44,496.57,383.4,0
618696521,SMP,1,5.73,5.19,5.73,5.55,512.29,396.16,504.87,382.02,0
618716531,SMP,1,5.73,5.37,5.73,5.55,505.7,402.98,498.87,383.19,0
618736523,SMP,1,5.73,5.55,5.73,5.55,508.64,393.12,509.12,377.68,0
618756525,SMP,1,5.73,5.37,5.73,5.55,508.11,393.94,513.45,382.25,0
618776542,SMP,1,5.73,5.37,5.73,5.55,508.71,403.79,505.49,382.07,0
618796540,SMP,1,5.73,5.19,5.73,5.55,511.64,402.05,516.42,377.35,0
618816552,SMP,1,5.73,5.55,5.73,5.55,517.29,393.33,511.05,386.98,0
618836551,SMP,1,5.73,5.37,5.73,5.55,512.55,396.29,501.5,391.06,0
618856567,SMP,1,5.73,5.37,5.91,5.55,513.77,395.23,503.24,378.05,0
618876562,SMP,1,5.73,5.55,5.91,5.55,511.76,395.52,499.58,380.25,0
618896581,SMP,1,5.73,5.55,5.91,5.55,518.88,385.89,500.63,388.37,0
618916575,SMP,1,5.73,5.55,5.91,5.55,515.93,392.65,505.12,388.19,0
618936572,SMP,1,5.91,5.37,5.91,5.55,509.53,393.29,506.69,390.02,0
618956572,SMP,1,5.73,5.19,5.91,5.55,506.71,391.86,510.13,392.34,0
618976586,SMP,1,5.73,5.55,5.73,5.55,486.08,351.61,478.1,355.49,0
618996593,SMP,1,5.73,5.37,5.91,5.55,430.78,307.82,426.35,310.7,0
619016590,SMP,1,5.91,5.37,5.91,5.55,407.61,287.62,407.81,287.47,0
619036602,SMP,1,5.73,5.37,5.91,5.37,404.75,284.74,397.59,293.05,0
619056599,SMP,1,5.73,5.19,5.91,5.73,408.09,284.94,397.19,294.67,0
619076601,SMP,1,5.73,5.19,5.91,5.55,412.82,282.37,402.31,285.36,0
619096611,SMP,1,5.73,5.19,5.91,5.73,409.05,283.81,406.43,285.04,0
619116615,SMP,1,5.73,5.19,6.09,5.55,335.53,285.83,332.88,305.83,0
619136623,SMP,1,5.55,5.37,5.91,5.55,201.0,304.35,199.61,329.7,0
619156623,SMP,1,5.55,5.37,5.91,5.73,186.34,315.1,184.29,335.17,0
619176639,SMP,1,5.37,5.19,6.09,5.55,188.72,310.22,190.3,329.53,0
619196633,SMP,1,5.55,5.37,6.09,5.55,187.29,320.33,187.28,323.28,0
619216632,SMP,1,5.55,5.19,5.91,5.55,192.51,321.86,183.1,320.04,0
619236644,SMP,1,5.55,5.37,5.91,5.73,189.82,322.09,178.26,322.52,0
619256642,SMP,1,5.73,5.37,5.91,5.73,198.74,327.53,173.91,325.44,0
619276669,SMP,1,5.37,5.37,5.91,5.55,190.81,328.11,177.12,314.26,0
619296652,SMP,1,5.37,5.19,5.91,5.55,188.88,319.95,177.22,326.87,0
619316664,SMP,1,5.73,5.37,5.91,5.55,191.57,320.93,180.52,315.92,0
619336663,SMP,1,5.55,5.37,5.91,5.73,195.2,323.02,176.6,326.61,0
619356670,SMP,1,5.55,5.37,5.91,5.37,195.1,316.94,178.62,325.89,0
619376674,SMP,1,5.55,5.37,5.91,5.37,195.27,319.06,176.21,328.92,0
619396676,SMP,1,5.37,5.37,5.91,5.37,195.29,321.11,170.19,316.81,0
619416683,SMP,1,5.55,5.19,5.91,5.37,193.37,316.91,177.45,319.39,0
619436685,SMP,1,5.37,5.19,5.91,5.37,204.38,312.53,175.21,318.97,0
619456677,SMP,1,5.55,5.19,5.91,5.55,194.92,316.62,171.97,322.23,0
619476699,SMP,1,5.55,5.37,5.91,5.37,297.57,366.73,308.75,376.97,0
619496701,SMP,1,5.55,5.55,5.73,5.55,392.28,456.71,384.44,437.65,0
619516708,SMP,1,5.73,5.55,5.73,5.55,409.56,457.4,396.56,439.62,0
619536705,SMP,1,5.73,5.55,5.73,5.55,410.0,448.85,392.31,445.15,0
619556718,SMP,1,5.73,5.37,5.73,5.73,400.89,445.62,398.92,441.07,0
619576712,SMP,1,5.73,5.37,5.73,5.55,399.55,446.4,395.5,452.46,0
619596722,SMP,1,5.55,5.37,5.73,5.55,399.25,448.09,396.38,440.48,0
619616721,SMP,1,5.55,5.55,5.73,5.55,391.55,452.26,394.3,448.96,0
619636733,SMP,1,5.73,5.55,5.73,5.55,391.22,447.28,381.53,442.04,0
619656729,SMP,1,5.55,5.37,5.73,5.55,396.18,434.96,376.49,440.53,0
619676738,SMP,1,5.55,5.37,5.91,5.55,397.84,445.68,374.76,455.29,0
619696743,SMP,1,5.55,5.55,5.91,5.55,390.68,446.76,374.27,457.18,0
619716746,SMP,1,5.73,5.37,5.73,5.55,388.48,449.05,393.71,458.97,0
619736742,SMP,1,5.73,5.55,5.91,5.73,459.73,529.13,448.08,520.39,0
619756758,SMP,1,5.91,5.55,5.73,5.73,460.23,529.17,461.18,541.27,0
619776763,SMP,1,5.91,5.55,5.73,5.73,460.02,538.77,465.48,533.58,0
619796765,SMP,1,5.73,5.55,5.91,5.73,456.12,534.94,467.6,538.48,0
619816773,SMP,1,5.91,5.55,5.91,5.73,464.84,545.09,467.72,534.28,0
619836776,SMP,1,5.73,5.55,5.91,5.73,454.74,530.09,469.85,533.21,0
619856776,SMP,1,5.73,5.73,5.91,5.73,449.04,530.22,470.84,546.56,0
619876801,SMP,1,5.73,5.55,5.91,5.73,448.57,535.95,473.04,537.38,0
619896784,SMP,1,5.73,5.73,5.73,5.73,449.26,533.6,459.87,535.3,0
619916795,SMP,1,5.73,5.55,5.73,5.73,446.97,544.47,464.73,541.97,0
619936794,SMP,1,5.73,5.37,5.73,5.73,452.67,541.45,460.69,536.96,0
619956813,SMP,1,5.55,5.55,5.73,5.73,457.3,544.01,457.51,527.19,0
619976811,SMP,1,5.73,5.37,5.91,5.55,470.58,544.1,448.5,533.61,0
619996805,SMP,1,5.73,5.55,5.73,5.55,461.83,543.39,451.67,529.62,0
620016815,SMP,1,5.73,5.55,5.91,5.91,452.51,539.81,445.69,533.98,0
620036814,SMP,1,5.73,5.55,5.73,5.73,456.53,555.36,455.32,528.8,0
620056822,SMP,1,5.91,5.55,5.73,5.73,455.96,554.45,453.14,532.64,0
620076824,SMP,1,5.91,5.73,5.73,5.73,449.14,546.75,459.59,531.43,0
620096837,SMP,1,5.73,5.37,5.91,5.73,439.33,545.06,460.18,527.02,0
620116833,SMP,1,5.73,5.37,5.73,5.91,447.68,533.02,460.19,536.89,0
620136846,SMP,1,5.73,5.55,5.73,5.73,479.34,543.52,474.49,534.91,0
620156846,SMP,1,5.91,5.55,5.91,5.73,636.32,559.37,649.03,529.92,0
620176854,SMP,1,5.91,5.73,5.73,5.73,753.78,535.13,737.43,525.79,0
620196856,SMP,1,5.91,5.73,5.73,5.73,747.1,539.19,738.01,519.54,0
620216859,SMP,1,6.09,5.55,5.55,5.91,744.78,549.59,737.18,525.28,0
620236868,SMP,1,5.91,5.91,5.55,5.73,743.91,553.39,737.9,523.67,0
620256860,SMP,1,5.91,5.73,5.73,5.73,733.81,551.22,730.97,525.9,0
620276875,SMP,1,5.91,5.73,5.73,5.73,737.89,555.16,727.57,531.07,0
620296875,SMP,1,6.09,5.73,5.73,5.73,738.12,548.81,735.88,521.96,0
620316876,SMP,1,5.91,5.55,5.73,5.73,735.54,548.25,734.9,530.35,0
620336890,SMP,1,5.91,5.73,5.55,5.91,731.81,547.86,741.26,529.99,0
620356884,SMP,1,6.09,5.73,5.55,5.73,734.02,546.44,738.08,534.95,0
620376894,SMP,1,5.91,5.73,5.55,5.73,739.97,543.9,743.8,530.16,0
620396895,SMP,1,5.91,5.55,5.55,5.73,731.53,547.61,744.88,527.86,0
620416904,SMP,1,5.73,5.55,5.55,5.91,735.26,539.94,740.38,521.5,0
620436908,SMP,1,5.73,5.37,5.55,5.91,742.28,539.65,731.86,517.11,0
620456918,SMP,1,5.73,5.55,5.55,5.73,744.86,543.84,738.07,530.4,0
620476916,SMP,1,5.73,5.55,5.55,5.73,743.65,537.7,733.13,525.2,0
620496914,SMP,1,5.73,5.37,5.55,5.73,745.47,541.94,735.61,526.43,0
620516928,SMP,1,5.73,5.55,5.55,5.55,741.51,545.18,733.1,530.41,0
620536925,SMP,1,5.55,5.37,5.37,5.73,750.63,543.61,732.55,529.97,0
620556934,SMP,1,5.55,5.19,5.37,5.55,746.57,545.15,734.44,530.31,0
620576937,SMP,1,5.55,5.19,5.55,5.55,769.25,491.09,778.48,469.05,0
620596935,SMP,1,5.55,5.19,5.37,5.37,777.34,388.51,774.45,371.21,0
620616946,SMP,1,5.55,5.01,5.37,5.37,785.05,373.06,770.29,362.34,0
620636947,SMP,1,5.55,5.01,5.55,5.37,769.58,369.61,760.57,356.51,0
620656956,SMP,1,5.55,5.01,5.19,5.19,770.42,376.59,757.01,365.38,0
620676964,SMP,1,5.55,5.01,5.19,5.37,769.14,383.67,758.41,373.07,0
620696965,SMP,1,5.55,5.01,5.37,5.37,763.91,385.6,757.96,360.28,0
620716964,SMP,1,5.37,5.01,5.55,5.55,774.53,388.85,758.73,372.81,0
620736975,SMP,1,5.55,5.01,5.37,5.37,778.89,393.95,755.36,359.65,0
620756987,SMP,1,5.55,4.84,5.37,5.19,773.72,387.67,754.51,362.53,0
620776995,SMP,1,5.55,5.01,5.37,5.19,781.48,383.5,765.78,359.88,0
620796992,SMP,1,5.55,5.01,5.37,5.37,782.74,377.78,772.76,365.44,0
620816985,SMP,1,5.55,5.01,5.37,5.19,786.67,385.18,776.06,361.5,0
620837006,SMP,1,5.55,5.01,5.37,5.37,784.96,382.41,771.87,366.07,0
620856994,SMP,1,5.55,5.01,5.37,5.37,779.44,389.29,769.3,364.11,0
620877009,SMP,1,5.55,4.84,5.19,5.19,782.66,387.74,777.88,368.45,0
620896981,SMP,1,5.55,5.01,5.37,5.19,788.92,388.76,764.5,369.74,0
620917008,SMP,1,5.55,5.01,5.37,5.19,785.98,387.05,754.82,370.5,0
620937014,SMP,1,5.37,4.84,5.37,5.37,790.11,387.19,754.6,362.96,0
620956994,SMP,1,5.37,4.84,5.19,5.37,793.02,384.8,752.99,363.98,0
620977026,SMP,1,5.37,4.84,5.19,5.19,793.1,389.07,760.51,365.42,0
620997028,SMP,1,5.37,4.84,5.19,5.37,790.14,388.01,759.96,369.29,0
621017025,SMP,1,5.37,5.01,5.37,5.37,769.41,360.94,745.18,327.24,0
621037035,SMP,1,5.37,4.84,5.19,5.19,780.07,236.08,750.99,219.63,0
621057037,SMP,1,5.37,4.66,5.55,5.19,772.8,222.64,744.09,205.45,0
621077048,SMP,1,5.37,4.66,5.55,5.19,774.29,218.3,746.54,207.65,0
621097047,SMP,1,5.55,4.84,5.55,5.01,768.38,216.09,749.51,205.98,0
621117059,SMP,1,5.37,4.66,5.37,5.19,774.18,224.16,753.07,206.5,0
621137057,SMP,1,5.37,4.66,5.37,5.19,770.37,212.87,751.54,205.9,0
621157066,SMP,1,5.37,4.84,5.37,5.19,769.98,214.75,752.11,208.81,0
621177069,SMP,1,5.37,4.84,5.37,5.19,775.28,211.21,752.05,198.57,0
621197079,SMP,1,5.37,4.84,5.37,5.19,778.14,219.12,749.14,204.95,0
621217078,SMP,1,5.37,4.84,5.37,5.19,781.38,215.89,758.59,205.05,0
621237081,SMP,1,5.55,4.84,5.37,5.19,771.68,219.51,755.92,208.19,0
621257089,SMP,1,5.55,4.84,5.37,5.19,768.51,215.79,752.21,199.4,0
621277088,SMP,1,5.55,4.84,5.37,5.37,768.5,214.31,755.03,209.91,0
621297100,SMP,1,5.55,4.84,5.55,5.37,763.03,220.93,751.27,204.19,0
621317096,SMP,1,5.55,5.01,5.55,5.37,769.98,215.05,750.5,204.37,0
621337106,SMP,1,5.55,5.01,5.37,5.19,768.91,218.63,757.03,210.76,0
621357111,SMP,1,5.55,4.84,5.55,5.19,762.66,217.32,752.57,207.4,0
621377112,SMP,1,5.55,5.01,5.55,5.55,768.2,220.47,750.59,215.03,0
621397118,SMP,1,5.55,4.84,5.55,5.37,765.25,217.52,741.12,214.86,0
621417124,SMP,1,5.73,5.01,5.73,5.37,772.26,226.56,737.11,206.73,0
621437127,SMP,1,5.73,5.01,5.55,5.37,752.75,236.47,738.76,222.05,0
621457100,SMP,1,5.73,5.01,5.73,5.37,753.84,240.38,723.78,219.21,0
621477141,SMP,1,5.73,5.01,5.73,5.55,756.44,248.05,733.19,221.01,0
621497136,SMP,1,5.73,5.01,5.55,5.37,752.13,248.65,729.37,228.18,0
621517138,SMP,1,5.73,5.19,5.55,5.55,750.05,244.03,730.99,218.0,0
621537152,SMP,1,5.73,5.19,5.73,5.55,743.6,248.42,739.9,219.31,0
621557153,SMP,1,5.73,5.01,5.91,5.37,750.89,254.77,743.09,223.56,0
621577159,SMP,1,5.91,5.19,5.91,5.37,629.3,229.58,625.75,224.84,0
621597156,SMP,1,5.73,5.01,5.91,5.37,523.46,222.52,483.52,212.19,0
621617169,SMP,1,5.73,5.19,5.91,5.37,504.83,229.16,488.31,218.37,0
621637168,SMP,1,5.73,5.01,5.91,5.37,503.73,235.8,486.15,214.82,0
621657181,SMP,1,5.73,5.01,5.91,5.73,514.16,227.35,485.74,229.04,0
621677181,SMP,1,5.73,5.01,6.09,5.37,511.63,229.5,489.58,217.57,0
621697181,SMP,1,5.91,5.19,5.91,5.73,516.28,230.39,493.5,223.7,0
621717189,SMP,1,5.91,5.19,5.91,5.55,505.99,225.41,498.29,225.79,0
621737192,SMP,1,5.91,5.19,5.91,5.73,505.84,228.37,500.67,233.56,0
621757197,SMP,1,5.73,5.19,5.91,5.73,503.48,226.0,504.91,230.2,0
621777199,SMP,1,5.73,5.19,6.09,5.73,506.4,226.45,510.94,230.81,0
621797207,SMP,1,5.73,5.19,6.09,5.55,501.3,230.03,506.69,230.45,0
621817212,SMP,1,5.73,5.37,6.09,5.73,502.85,232.89,517.99,232.23,0
621837229,SMP,1,5.91,5.19,6.09,5.73,510.75,235.22,515.66,228.06,0
621857222,SMP,1,5.73,5.37,6.09,5.73,457.81,242.86,456.09,240.02,0
621877220,SMP,1,5.73,5.19,6.09,5.73,367.65,238.14,373.14,235.0,0
621897218,SMP,1,5.73,5.19,6.09,5.73,323.64,245.23,335.4,230.68,0
621917229,SMP,1,5.73,5.19,6.09,5.73,329.24,242.85,317.48,232.27,0
621937242,SMP,1,5.73,5.37,6.27,5.73,327.82,239.4,326.04,242.51,0
621957253,SMP,1,5.73,5.37,6.09,5.73,332.47,239.28,323.21,240.25,0
621977261,SMP,1,5.91,5.19,6.27,5.91,332.44,242.95,322.46,246.05,0
621997250,SMP,1,5.73,5.55,6.09,5.55,336.74,235.84,315.94,241.38,0
622017229,SMP,1,5.91,5.19,6.09,5.73,339.76,238.13,312.48,242.67,0
622037269,SMP,1,5.91,5.55,6.09,5.73,331.84,227.41,322.95,237.91,0
622057256,SMP,1,5.91,5.37,6.09,5.55,330.19,240.73,324.41,240.22,0
622077348,SMP,1,5.73,5.55,6.09,5.55,331.04,236.37,324.39,248.83,0
622097271,SMP,1,5.91,5.37,6.09,5.55,333.77,232.72,329.69,250.86,0
622117284,SMP,1,5.91,5.19,6.09,5.55,327.78,239.42,328.13,240.28,0
622137283,SMP,1,5.91,5.19,6.09,5.73,331.4,235.89,322.19,247.94,0
622157281,SMP,1,5.91,5.19,6.09,5.91,332.4,239.56,317.79,244.0,0
622177291,SMP,1,5.91,5.55,6.27,5.55,334.29,233.67,320.49,235.26,0
622197293,SMP,1,5.91,5.55,6.27,5.73,333.87,239.62,318.47,249.42,0
622217303,SMP,1,5.91,5.55,6.27,5.73,333.28,233.95,318.88,246.93,0
622237303,SMP,1,5.91,5.55,6.27,5.91,331.07,242.28,318.64,249.11,0
622257290,SMP,1,5.91,5.55,6.27,5.91,328.43,236.87,319.84,240.01,0
622277332,SMP,1,5.91,5.19,6.27,5.91,339.13,239.03,321.19,242.04,0
622297312,SMP,1,5.91,5.55,6.27,5.91,334.08,238.54,321.14,250.41,0
622317322,SMP,1,5.91,5.37,6.27,5.91,334.11,239.03,314.33,245.95,0
622337325,SMP,1,5.91,5.55,6.27,5.73,331.4,236.2,323.35,239.75,0
622357332,SMP,1,5.91,5.37,6.27,5.91,333.02,240.0,318.83,244.22,0
622377330,SMP,1,5.91,5.55,6.27,5.91,325.21,235.45,316.48,251.33,0
622397358,SMP,1,5.91,5.37,6.27,5.91,332.46,235.37,322.29,238.12,0
622417342,SMP,1,5.91,5.55,6.27,5.91,323.9,239.52,331.65,250.93,0
622437340,SMP,1,5.73,5.55,6.45,5.91,351.5,236.44,361.14,256.08,0
622457364,SMP,1,6.09,5.55,6.45,6.09,487.86,295.26,485.94,313.64,0
622477351,SMP,1,6.09,5.73,6.45,6.09,507.09,334.38,514.34,339.17,0
622497364,SMP,1,6.09,5.55,6.27,5.91,516.77,331.47,503.78,336.3,0
622517361,SMP,1,6.09,5.73,6.27,6.09,505.94,338.21,503.43,334.59,0
622537387,SMP,1,6.09,5.55,6.27,5.91,502.27,332.46,508.39,343.56,0
622557372,SMP,1,6.09,5.55,6.27,6.09,507.33,333.67,516.0,340.77,0
622577391,SMP,1,6.09,5.55,6.27,5.91,507.93,335.8,517.97,334.36,0
622597383,SMP,1,6.09,5.73,6.27,6.09,500.36,335.76,516.77,332.74,0
622617385,SMP,1,6.09,5.73,6.45,6.09,498.72,334.62,513.12,322.56,0
622637394,SMP,1,6.09,5.55,6.27,5.91,499.34,333.68,519.52,318.03,0
622657413,SMP,1,6.09,5.55,6.27,5.91,500.03,332.7,513.33,335.1,0
622677395,SMP,1,6.09,5.55,6.27,6.09,497.0,333.99,514.13,333.83,0
622697404,SMP,1,6.09,5.55,6.27,5.91,472.79,329.54,469.59,328.48,0
622717410,SMP,1,5.91,5.55,6.27,6.09,465.68,333.29,472.41,331.08,0
622737468,SMP,1,5.91,5.55,6.27,5.91,461.39,323.5,478.58,330.75,0
622757412,SMP,1,5.91,5.55,6.27,5.91,468.5,323.71,473.62,326.32,0
622777423,SMP,1,5.91,5.55,6.27,5.73,460.6,334.67,468.85,335.46,0
622797412,SMP,1,5.91,5.55,6.09,5.91,466.93,327.54,468.34,333.86,0
622817406,SMP,1,5.91,5.55,6.09,5.73,471.27,319.42,467.1,343.43,0
622837431,SMP,1,5.91,5.37,6.09,5.73,472.33,327.31,471.64,337.47,0
622857442,SMP,1,5.91,5.55,6.09,5.73,469.22,322.11,462.41,325.99,0
622877444,SMP,1,5.91,5.37,5.91,5.73,463.98,324.1,467.57,333.08,0
622897450,SMP,1,5.91,5.55,5.91,5.55,470.14,322.02,469.22,335.61,0
622917455,SMP,1,5.73,5.37,5.91,5.73,467.75,312.04,466.24,333.43,0
